id,date,city,lat,long,pop,shop,brand,container,capacity,price,quantity
5555,28/02/17,Larisa,39.63689,22.41761,144302,shop_5,adult-cola,plastic,1.5lt,2.32,12410
6638,28/02/18,Larisa,39.63689,22.41761,144651,shop_5,adult-cola,plastic,1.5lt,2.35,12471
150,29/02/12,Larisa,39.63689,22.41761,137540,shop_5,adult-cola,plastic,1.5lt,2.67,9505
4476,29/02/16,Larisa,39.63689,22.41761,142030,shop_5,adult-cola,plastic,1.5lt,1.59,15494
336,30/04/12,Larisa,39.63689,22.41761,137540,shop_5,adult-cola,plastic,1.5lt,3.16,11228
1417,30/04/13,Larisa,39.63689,22.41761,139242,shop_5,adult-cola,plastic,1.5lt,2.13,19650
2510,30/04/14,Larisa,39.63689,22.41761,140563,shop_5,adult-cola,plastic,1.5lt,2.93,14001
3570,30/04/15,Larisa,39.63689,22.41761,141732,shop_5,adult-cola,plastic,1.5lt,1.82,22617
4673,30/04/16,Larisa,39.63689,22.41761,142030,shop_5,adult-cola,plastic,1.5lt,2.8,15883
5730,30/04/17,Larisa,39.63689,22.41761,144302,shop_5,adult-cola,plastic,1.5lt,1.74,23691
6816,30/04/18,Larisa,39.63689,22.41761,144651,shop_5,adult-cola,plastic,1.5lt,2.9,15979
514,30/06/12,Larisa,39.63689,22.41761,137540,shop_5,adult-cola,plastic,1.5lt,2.94,15340
1590,30/06/13,Larisa,39.63689,22.41761,139242,shop_5,adult-cola,plastic,1.5lt,3.1,14544
2680,30/06/14,Larisa,39.63689,22.41761,140563,shop_5,adult-cola,plastic,1.5lt,1.74,27121
3753,30/06/15,Larisa,39.63689,22.41761,141732,shop_5,adult-cola,plastic,1.5lt,3.16,15144
4832,30/06/16,Larisa,39.63689,22.41761,142030,shop_5,adult-cola,plastic,1.5lt,2.47,21608
5906,30/06/17,Larisa,39.63689,22.41761,144302,shop_5,adult-cola,plastic,1.5lt,1.92,26555
6994,30/06/18,Larisa,39.63689,22.41761,144651,shop_5,adult-cola,plastic,1.5lt,2.11,25346
802,30/09/12,Larisa,39.63689,22.41761,137540,shop_5,adult-cola,plastic,1.5lt,2.98,9269
1866,30/09/13,Larisa,39.63689,22.41761,139242,shop_5,adult-cola,plastic,1.5lt,3.59,6268
2946,30/09/14,Larisa,39.63689,22.41761,140563,shop_5,adult-cola,plastic,1.5lt,0.51,23587
4038,30/09/15,Larisa,39.63689,22.41761,141732,shop_5,adult-cola,plastic,1.5lt,1.95,15885
5102,30/09/16,Larisa,39.63689,22.41761,142030,shop_5,adult-cola,plastic,1.5lt,2.29,14347
6208,30/09/17,Larisa,39.63689,22.41761,144302,shop_5,adult-cola,plastic,1.5lt,2.25,14765
7259,30/09/18,Larisa,39.63689,22.41761,144651,shop_5,adult-cola,plastic,1.5lt,3.99,6204
969,30/11/12,Larisa,39.63689,22.41761,137540,shop_5,adult-cola,plastic,1.5lt,1.96,18894
2065,30/11/13,Larisa,39.63689,22.41761,139242,shop_5,adult-cola,plastic,1.5lt,1.67,21203
3148,30/11/14,Larisa,39.63689,22.41761,140563,shop_5,adult-cola,plastic,1.5lt,3.14,11433
4200,30/11/15,Larisa,39.63689,22.41761,141732,shop_5,adult-cola,plastic,1.5lt,3,12783
5288,30/11/16,Larisa,39.63689,22.41761,142030,shop_5,adult-cola,plastic,1.5lt,2.86,14106
6362,30/11/17,Larisa,39.63689,22.41761,144302,shop_5,adult-cola,plastic,1.5lt,3.36,11276
7466,30/11/18,Larisa,39.63689,22.41761,144651,shop_5,adult-cola,plastic,1.5lt,1.59,22860
59,31/01/12,Larisa,39.63689,22.41761,137540,shop_5,adult-cola,plastic,1.5lt,2.83,9126
1169,31/01/13,Larisa,39.63689,22.41761,139242,shop_5,adult-cola,plastic,1.5lt,3.26,7274
2220,31/01/14,Larisa,39.63689,22.41761,140563,shop_5,adult-cola,plastic,1.5lt,0.94,19045
3305,31/01/15,Larisa,39.63689,22.41761,141732,shop_5,adult-cola,plastic,1.5lt,2.33,12468
4384,31/01/16,Larisa,39.63689,22.41761,142030,shop_5,adult-cola,plastic,1.5lt,2.71,10882
5464,31/01/17,Larisa,39.63689,22.41761,144302,shop_5,adult-cola,plastic,1.5lt,2.7,11190
6565,31/01/18,Larisa,39.63689,22.41761,144651,shop_5,adult-cola,plastic,1.5lt,2.77,11145
266,31/03/12,Larisa,39.63689,22.41761,137540,shop_5,adult-cola,plastic,1.5lt,1.95,15872
1329,31/03/13,Larisa,39.63689,22.41761,139242,shop_5,adult-cola,plastic,1.5lt,2.92,10445
2404,31/03/14,Larisa,39.63689,22.41761,140563,shop_5,adult-cola,plastic,1.5lt,3.5,7521
3491,31/03/15,Larisa,39.63689,22.41761,141732,shop_5,adult-cola,plastic,1.5lt,2.15,15524
4564,31/03/16,Larisa,39.63689,22.41761,142030,shop_5,adult-cola,plastic,1.5lt,1.82,17564
5667,31/03/17,Larisa,39.63689,22.41761,144302,shop_5,adult-cola,plastic,1.5lt,2.44,14402
6737,31/03/18,Larisa,39.63689,22.41761,144651,shop_5,adult-cola,plastic,1.5lt,2.75,13075
426,31/05/12,Larisa,39.63689,22.41761,137540,shop_5,adult-cola,plastic,1.5lt,2.89,13208
1522,31/05/13,Larisa,39.63689,22.41761,139242,shop_5,adult-cola,plastic,1.5lt,3.33,10408
2601,31/05/14,Larisa,39.63689,22.41761,140563,shop_5,adult-cola,plastic,1.5lt,2.48,17253
3665,31/05/15,Larisa,39.63689,22.41761,141732,shop_5,adult-cola,plastic,1.5lt,3.12,12959
4737,31/05/16,Larisa,39.63689,22.41761,142030,shop_5,adult-cola,plastic,1.5lt,2.25,19602
5823,31/05/17,Larisa,39.63689,22.41761,144302,shop_5,adult-cola,plastic,1.5lt,2.47,18426
6904,31/05/18,Larisa,39.63689,22.41761,144651,shop_5,adult-cola,plastic,1.5lt,0.82,30043
609,31/07/12,Larisa,39.63689,22.41761,137540,shop_5,adult-cola,plastic,1.5lt,2.47,22802
1687,31/07/13,Larisa,39.63689,22.41761,139242,shop_5,adult-cola,plastic,1.5lt,2.29,25192
2766,31/07/14,Larisa,39.63689,22.41761,140563,shop_5,adult-cola,plastic,1.5lt,2.24,26293
3842,31/07/15,Larisa,39.63689,22.41761,141732,shop_5,adult-cola,plastic,1.5lt,3.06,18569
4944,31/07/16,Larisa,39.63689,22.41761,142030,shop_5,adult-cola,plastic,1.5lt,3.1,18759
6001,31/07/17,Larisa,39.63689,22.41761,144302,shop_5,adult-cola,plastic,1.5lt,2.36,26469
7089,31/07/18,Larisa,39.63689,22.41761,144651,shop_5,adult-cola,plastic,1.5lt,2,30315
691,31/08/12,Larisa,39.63689,22.41761,137540,shop_5,adult-cola,plastic,1.5lt,2.66,16499
1794,31/08/13,Larisa,39.63689,22.41761,139242,shop_5,adult-cola,plastic,1.5lt,2.1,21629
2854,31/08/14,Larisa,39.63689,22.41761,140563,shop_5,adult-cola,plastic,1.5lt,2.88,15672
3935,31/08/15,Larisa,39.63689,22.41761,141732,shop_5,adult-cola,plastic,1.5lt,3.26,13158
5015,31/08/16,Larisa,39.63689,22.41761,142030,shop_5,adult-cola,plastic,1.5lt,2.07,22968
6088,31/08/17,Larisa,39.63689,22.41761,144302,shop_5,adult-cola,plastic,1.5lt,1.61,26784
7172,31/08/18,Larisa,39.63689,22.41761,144651,shop_5,adult-cola,plastic,1.5lt,2.95,17011
881,31/10/12,Larisa,39.63689,22.41761,137540,shop_5,adult-cola,plastic,1.5lt,2.44,10993
1957,31/10/13,Larisa,39.63689,22.41761,139242,shop_5,adult-cola,plastic,1.5lt,2.61,10418
3039,31/10/14,Larisa,,,140563,shop_5,adult-cola,plastic,1.5lt,2.55,11012
4133,31/10/15,Larisa,39.63689,22.41761,141732,shop_5,adult-cola,plastic,1.5lt,2.71,10508
5193,31/10/16,Larisa,39.63689,22.41761,142030,shop_5,adult-cola,plastic,1.5lt,3.78,5753
6275,31/10/17,Larisa,39.63689,22.41761,144302,shop_5,adult-cola,plastic,1.5lt,1.58,16207
7356,31/10/18,Larisa,39.63689,22.41761,144651,shop_5,adult-cola,plastic,1.5lt,1.8,15336
1054,31/12/12,Larisa,39.63689,22.41761,137540,shop_5,adult-cola,plastic,1.5lt,1.9,17890
2137,31/12/13,Larisa,39.63689,22.41761,139242,shop_5,adult-cola,plastic,1.5lt,2.91,11671
3230,31/12/14,Larisa,39.63689,22.41761,140563,shop_5,adult-cola,plastic,1.5lt,3.13,10649
4297,31/12/15,Larisa,39.63689,22.41761,141732,shop_5,adult-cola,plastic,1.5lt,1.39,21864
5372,31/12/16,Larisa,39.63689,22.41761,142030,shop_5,adult-cola,plastic,1.5lt,2.7,14098
6471,31/12/17,Larisa,39.63689,22.41761,144302,shop_5,adult-cola,plastic,1.5lt,3.83,7675
7532,31/12/18,Larisa,39.63689,22.41761,144651,shop_5,adult-cola,plastic,1.5lt,1.69,20659
1197,28/02/13,Patra,38.24444,21.73444,166301,shop_6,adult-cola,plastic,1.5lt,3.17,10108
2329,28/02/14,Patra,38.24444,21.73444,167242,shop_6,adult-cola,plastic,1.5lt,2.88,12416
3412,28/02/15,Patra,38.24444,21.73444,167001,shop_6,adult-cola,plastic,1.5lt,1.93,18822
5521,28/02/17,Patra,38.24444,21.73444,168501,shop_6,adult-cola,plastic,1.5lt,2.94,13177
6600,28/02/18,Patra,38.24444,21.73444,168034,shop_6,adult-cola,plastic,1.5lt,0.87,25858
116,29/02/12,Patra,38.24444,21.73444,164250,shop_6,adult-cola,plastic,1.5lt,3.63,6510
4437,29/02/16,Patra,38.24444,21.73444,168254,shop_6,adult-cola,plastic,1.5lt,1.9,19248
300,30/04/12,Patra,38.24444,21.73444,164250,shop_6,adult-cola,plastic,1.5lt,2.54,27447
1378,30/04/13,Patra,38.24444,21.73444,166301,shop_6,adult-cola,plastic,1.5lt,3.13,20573
2461,30/04/14,Patra,38.24444,21.73444,167242,shop_6,adult-cola,plastic,1.5lt,1.81,38307
3591,30/04/15,Patra,38.24444,21.73444,167001,shop_6,adult-cola,plastic,1.5lt,2.98,24185
4616,30/04/16,Patra,38.24444,21.73444,168254,shop_6,adult-cola,plastic,1.5lt,1.86,38594
5697,30/04/17,Patra,38.24444,21.73444,168501,shop_6,adult-cola,plastic,1.5lt,2.53,31037
6777,30/04/18,Patra,38.24444,21.73444,168034,shop_6,adult-cola,plastic,1.5lt,2.67,29993
525,30/06/12,Patra,38.24444,21.73444,164250,shop_6,adult-cola,plastic,1.5lt,1.86,45050
1557,30/06/13,Patra,38.24444,21.73444,166301,shop_6,adult-cola,plastic,1.5lt,2.76,31236
2639,30/06/14,Patra,38.24444,21.73444,167242,shop_6,adult-cola,plastic,1.5lt,3.14,26285
3767,30/06/15,Patra,38.24444,21.73444,167001,shop_6,adult-cola,plastic,1.5lt,2.14,42611
4851,30/06/16,Patra,38.24444,21.73444,168254,shop_6,adult-cola,plastic,1.5lt,2.63,35934
5933,30/06/17,Patra,38.24444,21.73444,168501,shop_6,adult-cola,plastic,1.5lt,1.83,48590
6959,30/06/18,Patra,38.24444,21.73444,168034,shop_6,adult-cola,plastic,1.5lt,3.21,29090
808,30/09/12,Patra,38.24444,21.73444,164250,shop_6,adult-cola,plastic,1.5lt,2.91,23363
1875,30/09/13,Patra,38.24444,21.73444,166301,shop_6,adult-cola,plastic,1.5lt,1.97,36921
2960,30/09/14,Patra,38.24444,21.73444,167242,shop_6,adult-cola,plastic,1.5lt,2.39,31915
3990,30/09/15,Patra,38.24444,21.73444,167001,shop_6,adult-cola,plastic,1.5lt,2.69,28742
5064,30/09/16,Patra,38.24444,21.73444,168254,shop_6,adult-cola,plastic,1.5lt,1.82,40523
6150,30/09/17,Patra,38.24444,21.73444,168501,shop_6,adult-cola,plastic,1.5lt,2.79,28915
7223,30/09/18,Patra,38.24444,21.73444,168034,shop_6,adult-cola,plastic,1.5lt,2.99,27191
930,30/11/12,Patra,38.24444,21.73444,164250,shop_6,adult-cola,plastic,1.5lt,2.76,20869
2007,30/11/13,Patra,38.24444,21.73444,166301,shop_6,adult-cola,plastic,1.5lt,2.8,21118
3088,30/11/14,Patra,38.24444,21.73444,167242,shop_6,adult-cola,plastic,1.5lt,2.77,22143
4224,30/11/15,Patra,38.24444,21.73444,167001,shop_6,adult-cola,plastic,1.5lt,2.34,27334
5251,30/11/16,Patra,38.24444,21.73444,168254,shop_6,adult-cola,plastic,1.5lt,3.01,20834
6327,30/11/17,Patra,38.24444,21.73444,168501,shop_6,adult-cola,plastic,1.5lt,2.08,30925
7467,30/11/18,Patra,38.24444,21.73444,168034,shop_6,adult-cola,plastic,1.5lt,1.69,35273
27,31/01/12,Patra,38.24444,21.73444,164250,shop_6,adult-cola,plastic,1.5lt,2.77,14917
1113,31/01/13,Patra,38.24444,21.73444,166301,shop_6,adult-cola,plastic,1.5lt,3.2,12030
2238,31/01/14,Patra,38.24444,21.73444,167242,shop_6,adult-cola,plastic,1.5lt,2.06,21519
3265,31/01/15,Patra,38.24444,21.73444,167001,shop_6,adult-cola,plastic,1.5lt,2.34,19712
4349,31/01/16,Patra,38.24444,21.73444,168254,shop_6,adult-cola,plastic,1.5lt,2.7,17318
5427,31/01/17,Patra,38.24444,21.73444,168501,shop_6,adult-cola,plastic,1.5lt,2.19,21516
6503,31/01/18,Patra,38.24444,21.73444,168034,shop_6,adult-cola,plastic,1.5lt,2.21,21686
207,31/03/12,Patra,38.24444,21.73444,164250,shop_6,adult-cola,plastic,1.5lt,2.47,21964
1289,31/03/13,Patra,38.24444,21.73444,166301,shop_6,adult-cola,plastic,1.5lt,3.18,15405
2370,31/03/14,Patra,38.24444,21.73444,167242,shop_6,adult-cola,plastic,1.5lt,2.29,24915
3450,31/03/15,Patra,38.24444,21.73444,167001,shop_6,adult-cola,plastic,1.5lt,2.25,25705
4580,31/03/16,Patra,38.24444,21.73444,168254,shop_6,adult-cola,plastic,1.5lt,2.72,21748
5609,31/03/17,Patra,38.24444,21.73444,168501,shop_6,adult-cola,plastic,1.5lt,2.35,25732
6686,31/03/18,Patra,38.24444,21.73444,168034,shop_6,adult-cola,plastic,1.5lt,2.23,27186
384,31/05/12,Patra,38.24444,21.73444,164250,shop_6,adult-cola,plastic,1.5lt,3.06,22397
1470,31/05/13,Patra,38.24444,21.73444,166301,shop_6,adult-cola,plastic,1.5lt,2.86,26241
2550,31/05/14,Patra,38.24444,21.73444,167242,shop_6,adult-cola,plastic,1.5lt,2.53,31757
3625,31/05/15,Patra,38.24444,21.73444,167001,shop_6,adult-cola,plastic,1.5lt,2.57,31897
4703,31/05/16,Patra,38.24444,21.73444,168254,shop_6,adult-cola,plastic,1.5lt,2.24,37078
5787,31/05/17,Patra,38.24444,21.73444,168501,shop_6,adult-cola,plastic,1.5lt,1.24,50764
6867,31/05/18,Patra,38.24444,21.73444,168034,shop_6,adult-cola,plastic,1.5lt,2.94,29204
569,31/07/12,Patra,38.24444,21.73444,164250,shop_6,adult-cola,plastic,1.5lt,2.78,33582
1646,31/07/13,Patra,38.24444,21.73444,166301,shop_6,adult-cola,plastic,1.5lt,2.26,44071
2727,31/07/14,Patra,38.24444,21.73444,167242,shop_6,adult-cola,plastic,1.5lt,2.62,38503
3809,31/07/15,Patra,38.24444,21.73444,167001,shop_6,adult-cola,plastic,1.5lt,2.57,40361
4887,31/07/16,Patra,38.24444,21.73444,168254,shop_6,adult-cola,plastic,1.5lt,2.48,42855
6011,31/07/17,Patra,38.24444,21.73444,168501,shop_6,adult-cola,plastic,1.5lt,2,51558
7049,31/07/18,Patra,38.24444,21.73444,168034,shop_6,adult-cola,plastic,1.5lt,2.81,39114
654,31/08/12,Patra,38.24444,21.73444,164250,shop_6,adult-cola,plastic,1.5lt,2.03,43546
1737,31/08/13,Patra,38.24444,21.73444,166301,shop_6,adult-cola,plastic,1.5lt,2.34,39058
2817,31/08/14,Patra,38.24444,21.73444,167242,shop_6,adult-cola,plastic,1.5lt,3.3,24346
3954,31/08/15,Patra,38.24444,21.73444,167001,shop_6,adult-cola,plastic,1.5lt,3.02,29904
4975,31/08/16,Patra,38.24444,21.73444,168254,shop_6,adult-cola,plastic,1.5lt,2.46,39605
6056,31/08/17,Patra,38.24444,21.73444,168501,shop_6,adult-cola,plastic,1.5lt,2.26,43470
7133,31/08/18,Patra,38.24444,21.73444,168034,shop_6,adult-cola,plastic,1.5lt,2.09,46699
840,31/10/12,Patra,38.24444,21.73444,164250,shop_6,adult-cola,plastic,1.5lt,2.97,18951
1921,31/10/13,Patra,38.24444,21.73444,166301,shop_6,adult-cola,plastic,1.5lt,2.28,27597
2997,31/10/14,Patra,38.24444,21.73444,167242,shop_6,adult-cola,plastic,1.5lt,3.09,19137
4075,31/10/15,Patra,38.24444,21.73444,167001,shop_6,adult-cola,plastic,1.5lt,2.16,29991
5159,31/10/16,Patra,38.24444,21.73444,168254,shop_6,adult-cola,plastic,1.5lt,2.69,24799
6240,31/10/17,Patra,38.24444,21.73444,168501,shop_6,adult-cola,plastic,1.5lt,1.66,36181
7319,31/10/18,Patra,38.24444,21.73444,168034,shop_6,adult-cola,plastic,1.5lt,2.62,26617
1020,31/12/12,Patra,38.24444,21.73444,164250,shop_6,adult-cola,plastic,1.5lt,2.42,27105
2097,31/12/13,Patra,38.24444,21.73444,166301,shop_6,adult-cola,plastic,1.5lt,2.75,23821
3176,31/12/14,Patra,38.24444,21.73444,167242,shop_6,adult-cola,plastic,1.5lt,2.61,26150
4256,31/12/15,Patra,38.24444,21.73444,167001,shop_6,adult-cola,plastic,1.5lt,2.99,22337
5339,31/12/16,Patra,38.24444,21.73444,168254,shop_6,adult-cola,plastic,1.5lt,2.6,27602
6417,31/12/17,Patra,38.24444,21.73444,168501,shop_6,adult-cola,plastic,1.5lt,2.54,28849
7545,31/12/18,Patra,38.24444,21.73444,168034,shop_6,adult-cola,plastic,1.5lt,1.57,40037
1209,28/02/13,Thessaloniki,40.64361,22.93086,347001,shop_4,adult-cola,plastic,1.5lt,2.64,12819
2332,28/02/14,Thessaloniki,40.64361,22.93086,349232,shop_4,adult-cola,plastic,1.5lt,1.61,19433
3369,28/02/15,Thessaloniki,40.64361,22.93086,351650,shop_4,adult-cola,plastic,1.5lt,2.38,15066
5534,28/02/17,Thessaloniki,40.64361,22.93086,353001,shop_4,adult-cola,plastic,1.5lt,2.16,16878
6612,28/02/18,Thessaloniki,40.64361,22.93086,354290,shop_4,adult-cola,plastic,1.5lt,2.97,12602
130,29/02/12,Thessaloniki,40.64361,22.93086,346502,shop_4,adult-cola,plastic,1.5lt,3.15,9196
4449,29/02/16,Thessaloniki,40.64361,22.93086,351702,shop_4,adult-cola,plastic,1.5lt,2.6,14099
313,30/04/12,Thessaloniki,40.64361,22.93086,346502,shop_4,adult-cola,plastic,1.5lt,2.63,21831
1433,30/04/13,Thessaloniki,40.64361,22.93086,347001,shop_4,adult-cola,plastic,1.5lt,2.42,24720
2475,30/04/14,Thessaloniki,40.64361,22.93086,349232,shop_4,adult-cola,plastic,1.5lt,1.88,30985
3590,30/04/15,Thessaloniki,40.64361,22.93086,351650,shop_4,adult-cola,plastic,1.5lt,2.36,26448
4630,30/04/16,Thessaloniki,40.64361,22.93086,351702,shop_4,adult-cola,plastic,1.5lt,3.03,20217
5709,30/04/17,Thessaloniki,40.64361,22.93086,353001,shop_4,adult-cola,plastic,1.5lt,2.31,28009
6790,30/04/18,Thessaloniki,40.64361,22.93086,354290,shop_4,adult-cola,plastic,1.5lt,2.94,22307
488,30/06/12,Thessaloniki,40.64361,22.93086,346502,shop_4,adult-cola,plastic,1.5lt,3.15,20410
1570,30/06/13,Thessaloniki,40.64361,22.93086,347001,shop_4,adult-cola,plastic,1.5lt,2.09,35920
2698,30/06/14,Thessaloniki,40.64361,22.93086,349232,shop_4,adult-cola,plastic,1.5lt,3.08,23214
3730,30/06/15,Thessaloniki,40.64361,22.93086,351650,shop_4,adult-cola,plastic,1.5lt,2.37,33413
4809,30/06/16,Thessaloniki,40.64361,22.93086,351702,shop_4,adult-cola,plastic,1.5lt,2.09,37665
5920,30/06/17,Thessaloniki,40.64361,22.93086,353001,shop_4,adult-cola,plastic,1.5lt,2.49,33177
6970,30/06/18,Thessaloniki,40.64361,22.93086,354290,shop_4,adult-cola,plastic,1.5lt,2.21,37267
761,30/09/12,Thessaloniki,40.64361,22.93086,346502,shop_4,adult-cola,plastic,1.5lt,2.49,19979
1841,30/09/13,Thessaloniki,40.64361,22.93086,347001,shop_4,adult-cola,plastic,1.5lt,3.2,13888
2922,30/09/14,Thessaloniki,40.64361,22.93086,349232,shop_4,adult-cola,plastic,1.5lt,3.37,13044
4001,30/09/15,Thessaloniki,40.64361,22.93086,351650,shop_4,adult-cola,plastic,1.5lt,1.81,27507
5076,30/09/16,Thessaloniki,40.64361,22.93086,351702,shop_4,adult-cola,plastic,1.5lt,2.18,24663
6202,30/09/17,Thessaloniki,40.64361,22.93086,353001,shop_4,adult-cola,plastic,1.5lt,2.35,23577
7235,30/09/18,Thessaloniki,40.64361,22.93086,354290,shop_4,adult-cola,plastic,1.5lt,2.04,26587
943,30/11/12,Thessaloniki,40.64361,22.93086,346502,shop_4,adult-cola,plastic,1.5lt,2.43,14280
2020,30/11/13,Thessaloniki,40.64361,22.93086,347001,shop_4,adult-cola,plastic,1.5lt,3.09,10375
3102,30/11/14,Thessaloniki,40.64361,22.93086,349232,shop_4,adult-cola,plastic,1.5lt,1.34,21867
4180,30/11/15,Thessaloniki,40.64361,22.93086,351650,shop_4,adult-cola,plastic,1.5lt,2.55,14527
5262,30/11/16,Thessaloniki,40.64361,22.93086,351702,shop_4,adult-cola,plastic,1.5lt,2.42,15660
6338,30/11/17,Thessaloniki,40.64361,22.93086,353001,shop_4,adult-cola,plastic,1.5lt,3.05,12212
7418,30/11/18,Thessaloniki,40.64361,22.93086,354290,shop_4,adult-cola,plastic,1.5lt,2.68,14744
38,31/01/12,Thessaloniki,40.64361,22.93086,346502,shop_4,adult-cola,plastic,1.5lt,2.99,12674
1123,31/01/13,Thessaloniki,40.64361,22.93086,347001,shop_4,adult-cola,plastic,1.5lt,2.51,16914
2200,31/01/14,Thessaloniki,40.64361,22.93086,349232,shop_4,adult-cola,plastic,1.5lt,2.15,20050
3279,31/01/15,Thessaloniki,40.64361,22.93086,351650,shop_4,adult-cola,plastic,1.5lt,2.44,18253
4358,31/01/16,Thessaloniki,40.64361,22.93086,351702,shop_4,adult-cola,plastic,1.5lt,3.35,12055
5439,31/01/17,Thessaloniki,40.64361,22.93086,353001,shop_4,adult-cola,plastic,1.5lt,1.75,23882
6516,31/01/18,Thessaloniki,40.64361,22.93086,354290,shop_4,adult-cola,plastic,1.5lt,2.28,20409
256,31/03/12,Thessaloniki,40.64361,22.93086,346502,shop_4,adult-cola,plastic,1.5lt,2.55,21970
1302,31/03/13,Thessaloniki,40.64361,22.93086,347001,shop_4,adult-cola,plastic,1.5lt,2.09,27447
2426,31/03/14,Thessaloniki,40.64361,22.93086,349232,shop_4,adult-cola,plastic,1.5lt,2.53,23429
3463,31/03/15,Thessaloniki,40.64361,22.93086,351650,shop_4,adult-cola,plastic,1.5lt,2.78,21447
4541,31/03/16,Thessaloniki,40.64361,22.93086,351702,shop_4,adult-cola,plastic,1.5lt,1.69,32736
5621,31/03/17,Thessaloniki,40.64361,22.93086,353001,shop_4,adult-cola,plastic,1.5lt,3.55,15138
6697,31/03/18,Thessaloniki,40.64361,22.93086,354290,shop_4,adult-cola,plastic,1.5lt,2.38,26830
398,31/05/12,Thessaloniki,40.64361,22.93086,346502,shop_4,adult-cola,plastic,1.5lt,2.82,22499
1483,31/05/13,Thessaloniki,40.64361,22.93086,347001,shop_4,adult-cola,plastic,1.5lt,3.03,20783
2564,31/05/14,Thessaloniki,40.64361,22.93086,349232,shop_4,adult-cola,plastic,1.5lt,2.58,26950
3640,31/05/15,Thessaloniki,40.64361,22.93086,351650,shop_4,adult-cola,plastic,1.5lt,2.48,28845
4714,31/05/16,Thessaloniki,40.64361,22.93086,351702,shop_4,adult-cola,plastic,1.5lt,1.86,36650
5800,31/05/17,Thessaloniki,40.64361,22.93086,353001,shop_4,adult-cola,plastic,1.5lt,2.09,34485
6879,31/05/18,Thessaloniki,40.64361,22.93086,354290,shop_4,adult-cola,plastic,1.5lt,2.6,29198
583,31/07/12,Thessaloniki,40.64361,22.93086,346502,shop_4,adult-cola,plastic,1.5lt,2.57,30092
1659,31/07/13,Thessaloniki,40.64361,22.93086,347001,shop_4,adult-cola,plastic,1.5lt,2.45,32711
2739,31/07/14,Thessaloniki,40.64361,22.93086,349232,shop_4,adult-cola,plastic,1.5lt,2.41,34001
3821,31/07/15,Thessaloniki,40.64361,22.93086,351650,shop_4,adult-cola,plastic,1.5lt,2.43,34395
4936,31/07/16,Thessaloniki,40.64361,22.93086,351702,shop_4,adult-cola,plastic,1.5lt,2.02,40745
6022,31/07/17,Thessaloniki,40.64361,22.93086,353001,shop_4,adult-cola,plastic,1.5lt,2.35,36880
7063,31/07/18,Thessaloniki,40.64361,22.93086,354290,shop_4,adult-cola,plastic,1.5lt,3.34,24610
666,31/08/12,Thessaloniki,40.64361,22.93086,346502,shop_4,adult-cola,plastic,1.5lt,2.38,27911
1750,31/08/13,Thessaloniki,40.64361,22.93086,347001,shop_4,adult-cola,plastic,1.5lt,2.57,26227
2829,31/08/14,Thessaloniki,40.64361,22.93086,349232,shop_4,adult-cola,plastic,1.5lt,3.53,15372
3909,31/08/15,Thessaloniki,40.64361,22.93086,351650,shop_4,adult-cola,plastic,1.5lt,2.9,23755
4988,31/08/16,Thessaloniki,40.64361,22.93086,351702,shop_4,adult-cola,plastic,1.5lt,1.65,38920
6068,31/08/17,Thessaloniki,40.64361,22.93086,353001,shop_4,adult-cola,plastic,1.5lt,1.63,39458
7147,31/08/18,Thessaloniki,40.64361,22.93086,354290,shop_4,adult-cola,plastic,1.5lt,2.82,26687
855,31/10/12,Thessaloniki,40.64361,22.93086,346502,shop_4,adult-cola,plastic,1.5lt,3.14,13413
1931,31/10/13,Thessaloniki,,22.93086,347001,shop_4,adult-cola,plastic,1.5lt,1.66,27394
3055,31/10/14,Thessaloniki,40.64361,22.93086,349232,shop_4,adult-cola,plastic,1.5lt,2.79,17822
4088,31/10/15,Thessaloniki,40.64361,22.93086,351650,shop_4,adult-cola,plastic,1.5lt,2.62,19764
5171,31/10/16,Thessaloniki,40.64361,22.93086,351702,shop_4,adult-cola,plastic,1.5lt,1.32,31245
